No,Provinsi,Kota/Kabupaten,Nama DTW,Latitude,Longitude
7499,Sulawesi Selatan,Kabupaten Luwu Utara,PERMANDIAN AIR TERJUN SARAMBUALLA,-6.2297465,106.829518
7500,Sulawesi Selatan,Kabupaten Luwu Utara,PERMANDIAN ALAM TAMBOKE,-6.2297465,106.829518
7501,Sulawesi Selatan,Kabupaten Luwu Utara,POKDARWIS BUMI LAMARANCINA,-6.2297465,106.829518
7502,Sulawesi Selatan,Kabupaten Luwu Utara,POKDARWIS LARAWATA,-6.2297465,106.829518
7503,Sulawesi Selatan,Kabupaten Luwu Utara,PUNCAK PARAMMEAN RONGKONG,-6.2297465,106.829518
7504,Sulawesi Selatan,Kabupaten Luwu Utara,PUNCAK TABUAN RONGKONG,-6.2297465,106.829518
7505,Sulawesi Selatan,Kabupaten Luwu Utara,TIRO'SOE BAEBUNTA,-2.584885,120.26345
7506,Sulawesi Selatan,Kabupaten Luwu Utara,WISATA PONDOK BUKIT WAKATAR,-2.564915,119.913787
7507,Sulawesi Selatan,Kabupaten Luwu Utara,WISATA PUNCAK BUNTU LEMO,-6.2297465,106.829518
7508,Sulawesi Selatan,Kabupaten Luwu Utara,WISATA RELIGI MAKAM DATUK PATTIMANG,-6.2297465,106.829518
7509,Sulawesi Selatan,Kabupaten Luwu Utara,WISATA SAUNK VIOLET,-2.563492,119.922402
7510,Sulawesi Selatan,Kabupaten Maros,air terjun lacolla,-6.2297465,106.829518
7511,Sulawesi Selatan,Kabupaten Maros,air terjun maddenge,-6.2297465,106.829518
7512,Sulawesi Selatan,Kabupaten Maros,air terjun senti,-6.2297465,106.829518
7513,Sulawesi Selatan,Kabupaten Maros,Balai Pelestarian Cagar Budaya Sulawesi Selatan,-6.2297465,106.829518
7514,Sulawesi Selatan,Kabupaten Maros,danau kassi kebo,-6.2297465,106.829518
7515,Sulawesi Selatan,Kabupaten Maros,"Dinas Pariwisata, Pemuda dan Olahraga",-6.2297465,106.829518
7516,Sulawesi Selatan,Kabupaten Maros,HUTAN PINUS TALA-TALA,-6.2297465,106.829518
7517,Sulawesi Selatan,Kabupaten Maros,istana ujung karts,-6.2297465,106.829518
7518,Sulawesi Selatan,Kabupaten Maros,KAWASAN AIR TERJUN PUNGBUNGA,-6.2297465,106.829518
7519,Sulawesi Selatan,Kabupaten Maros,kawasan wisata kuliner malam PTB,-6.2297465,106.829518
7520,Sulawesi Selatan,Kabupaten Maros,pantai kuri caddi,-6.2297465,106.829518
7521,Sulawesi Selatan,Kabupaten Maros,permandian kolam renang waterpark bantimurung,-6.2297465,106.829518
7522,Sulawesi Selatan,Kabupaten Maros,Pokdarwis Borongkalukua,-4.960948,119.503349
7523,Sulawesi Selatan,Kabupaten Maros,Pokdarwis Bungaeja,-6.2297465,106.829518
7524,Sulawesi Selatan,Kabupaten Maros,Pokdarwis Istana Karst,-4.9124132,119.5990345
7525,Sulawesi Selatan,Kabupaten Maros,Pokdarwis Rammang-rammang,-6.2297465,106.829518
7526,Sulawesi Selatan,Kabupaten Maros,TAMAN PRASEJARAH LEANG-LEANG,-6.2297465,106.829518
7527,Sulawesi Selatan,Kabupaten Maros,taman wisata alam bantimurung,-6.2297465,106.829518
7528,Sulawesi Selatan,Kabupaten Maros,wisata kolam dolli bungaeja,-6.2297465,106.829518
7529,Sulawesi Selatan,Kabupaten Maros,wisata leang panning,-6.2297465,106.829518
7530,Sulawesi Selatan,Kabupaten Maros,WISATA RAMMANG-RAMMANG,-6.2297465,106.829518
7531,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Air Terjun Baruttung,-4.8391825,119.7385118
7532,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Air Terjun Cambang Cui,-4.920014,119.719365
7533,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Air Terjun Sa'ngara,-4.917246,119.689569
7534,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Barugasadewa,-4.809885,119.557568
7535,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Bulusaraung,-4.929027,119.748413
7536,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Danau Cinta Balocci,-4.898906,119.642854
7537,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Gua Kalibbong Aloa,-4.503575,119.37043
7538,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Hutan Mangrove Dewi Biring Kassi,-4.81077,119.497936
7539,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Kolam Renang Tonasa II,-4.795864,119.607875
7540,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Leang Caddia,-4.830073,119.572522
7541,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Leang Kajuara,-4.836034,119.594975
7542,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Leang Kassi,-4.840826,119.57728
7543,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Leang Lambuto,-4.863498,119.575831
7544,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Leang Lonrong,-4.863868,119.631046
7545,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Leang Pattennung,-4.836034,119.594975
7546,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Padang Pa'bo atau Bukit Teletubies,-4.8536705,119.7831356
7547,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Permandian Ciddokang,-4.797424,119.595394
7548,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Pulau Camba-Cambang,-4.72,119.273333
7549,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Qafwan Resort,-4.920711,119.718102
7550,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,River Tubing Pajokka,-4.919263,119.697416
7551,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Rumah Edukasi Garam,-4.808394,119.513158
7552,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Situs Makam Andi Mauraga,-4.836969,119.54662
7553,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Taman Batu Balocci,-4.917246,119.689569
7554,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Taman Purbakala Sumpang Bita,-4.904923,119.642701
7555,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Telaga Biru Palleo,-4.39309,119.36535
7556,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Terapi Ikan  Leang Kassi ,-4.840826,119.57728
7557,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Tonasa Golf Club ,-4.901055,119.637448
7558,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Wisata Leang Cina,-4.804858,119.522967
7559,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Zulu Park,-4.920576,119.704114
7560,Sulawesi Selatan,Kabupaten Pinrang,AIR PANAS SULILI,-3.7660808085272004,119.70329251095984
7561,Sulawesi Selatan,Kabupaten Pinrang,AIR TERJUN KABA KABA,-3.5522123948687403,119.63285062786203
7562,Sulawesi Selatan,Kabupaten Pinrang,AIR TERJUN KARAWA,-3.4777143667963175,119.54815015025608
7563,Sulawesi Selatan,Kabupaten Pinrang,AIR TERJUN KARAWA,-3.28384,119.32962
7564,Sulawesi Selatan,Kabupaten Pinrang,AIR TERJUN LATTA PITU,-3.536189517491415,119.62114167330694
7565,Sulawesi Selatan,Kabupaten Pinrang,AIR TERJUN LIANG KOKO,-3.466476079584333,119.64607028121777
7566,Sulawesi Selatan,Kabupaten Pinrang,AIR TERJUN LIMBONG KAMANDANG,-3.451957,119.572367
7567,Sulawesi Selatan,Kabupaten Pinrang,AIR TERJUN SARAMBU,-3.4689064624774977,119.50163589572968
7568,Sulawesi Selatan,Kabupaten Pinrang,Air Terjun Sarassa,-3.513404906155051,119.5919939100088
7569,Sulawesi Selatan,Kabupaten Pinrang,BATU MEA,-3.4759456341709596,119.53824446772438
7570,Sulawesi Selatan,Kabupaten Pinrang,BUKIT INDAH PERMANDIAN AIR PANAS LEMOSUSU,-3.27169,119.32546
7571,Sulawesi Selatan,Kabupaten Pinrang,BUTTU BATU,-3.449448,119.560153
7572,Sulawesi Selatan,Kabupaten Pinrang,Celebes Aerosport Center,-3.729291381741434,119.74965725686025
7573,Sulawesi Selatan,Kabupaten Pinrang,KAMPUNG KREASI,58.281528,36.571638
7574,Sulawesi Selatan,Kabupaten Pinrang,LAWERE BEACH,-3.9298238587171515,119.55753661045574
7575,Sulawesi Selatan,Kabupaten Pinrang,Lawere Beach Bonging Ponging,-3.92977902954509,119.55745815616224
7576,Sulawesi Selatan,Kabupaten Pinrang,LEMO SUSU,-3.454911021831066,119.54217999428593
7577,Sulawesi Selatan,Kabupaten Pinrang,LIMA PUTRA PESISIR,59.1154,34.7315
7578,Sulawesi Selatan,Kabupaten Pinrang,LOWITA CENTRE,58.6571,34.6631
7579,Sulawesi Selatan,Kabupaten Pinrang,MENRALO BEACH,59.9326,35.3692
7580,Sulawesi Selatan,Kabupaten Pinrang,Menralo Beach & Resor,-3.9986018528799234,119.58951504381709
7581,Sulawesi Selatan,Kabupaten Pinrang,PANTAI AL FATH STIRA PARADISE,-3.602255539210218,119.49613312037265
7582,Sulawesi Selatan,Kabupaten Pinrang,PANTAI ALFATH PARADISE,-3.6026124078037016,119.49608473289845
7583,Sulawesi Selatan,Kabupaten Pinrang,PANTAI BAHARI KANIPANG,-3.535059927180038,119.50376741937752
7584,Sulawesi Selatan,Kabupaten Pinrang,PANTAI DEWATA WAKKA,-3.757448929430702,119.48405494334881
7585,Sulawesi Selatan,Kabupaten Pinrang,PANTAI DEWATA WAKKA,-3.75789,119.48425
7586,Sulawesi Selatan,Kabupaten Pinrang,Pantai Harapan Ammani,-3.761742690628289,119.48579276882978
7587,Sulawesi Selatan,Kabupaten Pinrang,PANTAI HARAPAN AMMANI,-3.7619936091581465,119.48593760729734
7588,Sulawesi Selatan,Kabupaten Pinrang,PANTAI KAPPE,-3.599921552030002,119.50529437890113
7589,Sulawesi Selatan,Kabupaten Pinrang,PANTAI LOWITA,58.69946,34.6851
7590,Sulawesi Selatan,Kabupaten Pinrang,PANTAI LOWITA KEMBAR,59.5276,"34,795"
7591,Sulawesi Selatan,Kabupaten Pinrang,Pantai Salopi,-3.5225821530974515,119.49393755515052
7592,Sulawesi Selatan,Kabupaten Pinrang,PANTAI SALOPI,-3.5206486,119.49374
7593,Sulawesi Selatan,Kabupaten Pinrang,PANTAI UJUNG TAPE,-3.82859,119.51242
7594,Sulawesi Selatan,Kabupaten Pinrang,PANTAI WISATA MARONENG,-3.5655469129851496,119.51091072160197
7595,Sulawesi Selatan,Kabupaten Pinrang,PASIR HIJAU BATARA MALONG,-3.4422850175654696,119.59171830188207
7596,Sulawesi Selatan,Kabupaten Pinrang,PASIR HIJAU BATARA MALONG,-3.26595,119.35523
7597,Sulawesi Selatan,Kabupaten Pinrang,PEMANDIAN ALAM BAINANG,-6.2297465,106.829518
7598,Sulawesi Selatan,Kabupaten Pinrang,permandian air panas sulili,-3.7660255996849457,119.70332935833761
7599,Sulawesi Selatan,Kabupaten Pinrang,Pinrang Waterboom,-3.798793360521636,119.64979942555668
7600,Sulawesi Selatan,Kabupaten Pinrang,Puncak Karomba,-3.344631156759417,119.48095486634224
7601,Sulawesi Selatan,Kabupaten Pinrang,TAMAN TEPI SURGA,-3.608648634182746,119.4982507654514
7602,Sulawesi Selatan,Kabupaten Pinrang,WISATA BAHARI WAETUOE,53.3579,31.9856
7603,Sulawesi Selatan,Kabupaten Pinrang,Wisata Pantai Lowita,-3.9763217999137033,119.57787620005622
7604,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Bukit Punjabu,-3.683226,120.288969
7605,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Danau Sidenreng,-3.965975,119.879805
7606,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Gua Kelelawar Desa Maddenra,-3.759174,119.809608
7607,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Mesjid Tua Jerra'e,-3.972497,119.797358
7608,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Panker  Sidrap (Monumen Ganggawa),-3.921298,119.78869
7609,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Permadani 3 in 1,-3.972463,119.798977
7610,Sulawesi Selatan,Kabupaten Sidenreng Rappang,PT. UPC Sidrap Bayu Energi,-3.97311,119.71052
7611,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Risma Swimming Pool & Waterboom Lanrang,-3.852039,119.826062
7612,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Taman Wisata Data'e,-3.915379,119.70897
7613,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Taman Wisata Puncak Bila,-6.2297465,106.829518
7614,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Wisata Air Terjun Pattumba,-3.747674,120.131788
7615,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Wisata Air Terjun Sarmasi,-3.4036697,120.93261
7616,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Wisata Cappa Langi',-3.728653,120.179789
7617,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Wisata Jembatan Pelangi Lagading,-3.834357,120.076624
7618,Sulawesi Selatan,Kabupaten Sinjai,Air Panas Panggong/Kolaling,-5.182173,120.240868
7619,Sulawesi Selatan,Kabupaten Sinjai,AIR TERJUN KEMBAR BARU BARAE,-5.295279,120.029859
7620,Sulawesi Selatan,Kabupaten Sinjai,AIR TERJUN LEMBANG SAUKANG,-5.251804,120.25876
7621,Sulawesi Selatan,Kabupaten Sinjai,Air terjun Salubirayya,-5.256717,120.000194
7622,Sulawesi Selatan,Kabupaten Sinjai,Benteng Balangnipa,-5.11665,120.26284
7623,Sulawesi Selatan,Kabupaten Sinjai,Bukit Pattiro-tiroang,-5.31346,120.000729
7624,Sulawesi Selatan,Kabupaten Sinjai,Bulu Lanceng,-5.207558,120.1262
7625,Sulawesi Selatan,Kabupaten Sinjai,FAMS CERIA,-5.245854,120.164805
7626,Sulawesi Selatan,Kabupaten Sinjai,Hutan Bakau (HUBAT) Takkalala,-5.220579,120.31146
7627,Sulawesi Selatan,Kabupaten Sinjai,Hutan Mangrove Tongke-Tongke,5.148183,120.27295
7628,Sulawesi Selatan,Kabupaten Sinjai,Kampung galung,-5.253762,120.004694
7629,Sulawesi Selatan,Kabupaten Sinjai,KAWASAN WISATA ADAT DAN BUDAYA KARAMPUANG,-5.6926,120.6273
7630,Sulawesi Selatan,Kabupaten Sinjai,Kolam Renang Lempakomai ,-6.2297465,106.829518
7631,Sulawesi Selatan,Kabupaten Sinjai,Panrita Hill,-5.124608,120.225765
7632,Sulawesi Selatan,Kabupaten Sinjai,Pantai Bulokkong,-5.2355,120.3162
7633,Sulawesi Selatan,Kabupaten Sinjai,PANTAI MARANNU,-5.182375,120.283789
7634,Sulawesi Selatan,Kabupaten Sinjai,Pulau Larea-rea,-5.070575,120.292126
7635,Sulawesi Selatan,Kabupaten Sinjai,TAHURA ABDUL LATIEF ,-5.18413,120.00325
7636,Sulawesi Selatan,Kabupaten Sinjai,Taman Batu Pake Gojeng ,-5.129515,120.244354
7637,Sulawesi Selatan,Kabupaten Sinjai,Taman Karampuang,-5.12168288,120.254658
7638,Sulawesi Selatan,Kabupaten Sinjai,Taman Topekkong Demma,-5.120663,120.251865
7639,Sulawesi Selatan,Kabupaten Sinjai,Titik Setibu Angrro Maddakko,-5.263566,119.997665
7640,Sulawesi Selatan,Kabupaten Sinjai,Wisata Pantai Mallenreng,-5.10225,120.16426
7641,Sulawesi Selatan,Kabupaten Soppeng,Air Terjun Lui Pangie,-6.2297465,106.829518
7642,Sulawesi Selatan,Kabupaten Soppeng,Air Terjun Minahoe,-4.156328,119.821762
7643,Sulawesi Selatan,Kabupaten Soppeng,Danau Tempe,-4.150512,119.916131
7644,Sulawesi Selatan,Kabupaten Soppeng,Jompi Pitue,-4.437112,120.02865
7645,Sulawesi Selatan,Kabupaten Soppeng,Kampung Sabetta,-4.267577,119.873371
7646,Sulawesi Selatan,Kabupaten Soppeng,Kawasan Wisata Alam Citta,-6.2297465,106.829518
7647,Sulawesi Selatan,Kabupaten Soppeng,Kawasan Wisata Alam Ompo,-4.356057,119.888189
7648,Sulawesi Selatan,Kabupaten Soppeng,Kompleks Makam Datu Mario,-4.147353,119.843932
7649,Sulawesi Selatan,Kabupaten Soppeng,Kompleks Makam Jera Lompoe,-4.347132,119.881249
7650,Sulawesi Selatan,Kabupaten Soppeng,Lembah Cinta,-4.354534,119.801572
7651,Sulawesi Selatan,Kabupaten Soppeng,Lereng Hijau Water Park,-4.50747,"119,818"
7652,Sulawesi Selatan,Kabupaten Soppeng,Maccahaya Water Boom,-4.371195,119.907148
7653,Sulawesi Selatan,Kabupaten Soppeng,Museum Latemmamala,-4.348684,119.887034
7654,Sulawesi Selatan,Kabupaten Soppeng,Museum Prasejarah Calio,-4.336655,120.015624
7655,Sulawesi Selatan,Kabupaten Soppeng,Permandian Banga,-4.50746,"119,818"
7656,Sulawesi Selatan,Kabupaten Soppeng,Permandian Buccello,-4.429303,119.908232
7657,Sulawesi Selatan,Kabupaten Soppeng,Rumah Adat Sao Mario,-4.135764,119.871343
7658,Sulawesi Selatan,Kabupaten Soppeng,Salonro Water Park,-4.339223,119.993065
7659,Sulawesi Selatan,Kabupaten Soppeng,Takae Highland,-4.287481,119.858713
7660,Sulawesi Selatan,Kabupaten Soppeng,Taman Kalong,-4.349296,119.885613
7661,Sulawesi Selatan,Kabupaten Soppeng,Taman Sutera,-4.356303,119.888575
7662,Sulawesi Selatan,Kabupaten Soppeng,Taman Villa Yuliana,-4.349003,119.886372
7663,Sulawesi Selatan,Kabupaten Soppeng,Taman Wisata Alam Lejja,-4.15261,119.789623
7664,Sulawesi Selatan,Kabupaten Takalar,Balla Barakkaka ri Galesong (BBrG),-5.3436344,119.3716507
7665,Sulawesi Selatan,Kabupaten Takalar,Beach Takalar Waterboom,-5.51854,119.434565
7666,Sulawesi Selatan,Kabupaten Takalar,Benteng Sanrobone,-5.428279,119.390523
7667,Sulawesi Selatan,Kabupaten Takalar,Bissua Taman Wisata Takalar,-5.303513,119.529299
7668,Sulawesi Selatan,Kabupaten Takalar,Monumen Lapris,-5.44878,119.486116
7669,Sulawesi Selatan,Kabupaten Takalar,Pantai Punaga,-5.83059,119.431774
7670,Sulawesi Selatan,Kabupaten Takalar,PPLH. Puntondo,-5.58802,119.486782
7671,Sulawesi Selatan,Kabupaten Takalar,PT. Seven Energi,-5.2517259,1193794862
7672,Sulawesi Selatan,Kabupaten Takalar,Pulau Sanrobengi,-5.324483,119.343069
7673,Sulawesi Selatan,Kabupaten Takalar,Sunset View Cafe,-5.502112,119.426741
7674,Sulawesi Selatan,Kabupaten Takalar,Taman Wisata Rita,-5.351568,119.363293
7675,Sulawesi Selatan,Kabupaten Takalar,Wisata Pantai Bintang Galesong,-5.329537,119.356039
7676,Sulawesi Selatan,Kabupaten Takalar,Wisata Pantai Galesong,-5.24186,119.379979
7677,Sulawesi Selatan,Kabupaten Takalar,Wisata Pantai Topejawa,-5.51511,119.4331502
7678,Sulawesi Selatan,Kabupaten Takalar,Wisata Pantai Topejawa,-5.50867,119.43078
7679,Sulawesi Selatan,Kabupaten Tana Toraja,Air Terjun Barereng,-6.2297465,106.829518
7680,Sulawesi Selatan,Kabupaten Tana Toraja,Air Terjun Kondodewata,-6.2297465,106.829518
7681,Sulawesi Selatan,Kabupaten Tana Toraja,Buntu Tondon,-6.2297465,106.829518
7682,Sulawesi Selatan,Kabupaten Tana Toraja,Danau Assa',-6.2297465,106.829518
7683,Sulawesi Selatan,Kabupaten Tana Toraja,DTW Pinus Buntu Datu,-6.2297465,106.829518
7684,Sulawesi Selatan,Kabupaten Tana Toraja,Goa alam kambuno,-6.2297465,106.829518
7685,Sulawesi Selatan,Kabupaten Tana Toraja,Hutan pinus Kambuno Saluala/Hutan Pinus Pa'tengko,-6.2297465,106.829518
7686,Sulawesi Selatan,Kabupaten Tana Toraja,Museum Buntu Kalando,-6.2297465,106.829518
7687,Sulawesi Selatan,Kabupaten Tana Toraja,Objek Wisata Saluallo,-6.2297465,106.829518
7688,Sulawesi Selatan,Kabupaten Tana Toraja,Panorama Alam Ollon,-6.2297465,106.829518
7689,Sulawesi Selatan,Kabupaten Tana Toraja,Panorama Alam Pedatuan,-6.2297465,106.829518
7690,Sulawesi Selatan,Kabupaten Tana Toraja,Panorama Buntu Sisong,-6.2297465,106.829518
7691,Sulawesi Selatan,Kabupaten Tana Toraja,Pemandangan Alam Salu Tapokko',-6.2297465,106.829518
7692,Sulawesi Selatan,Kabupaten Tana Toraja,Plaza Kolam Makale,-6.2297465,106.829518
7693,Sulawesi Selatan,Kabupaten Tana Toraja,Saluliang Kolesawangan,-6.2297465,106.829518
7694,Sulawesi Selatan,Kabupaten Tana Toraja,Sarambu ratte,-6.2297465,106.829518
7695,Sulawesi Selatan,Kabupaten Tana Toraja,Sillanan,-6.2297465,106.829518
7696,Sulawesi Selatan,Kabupaten Tana Toraja,Tapparan Arung Jeram,-6.2297465,106.829518
7697,Sulawesi Selatan,Kabupaten Tana Toraja,Tiroan,-6.2297465,106.829518
7698,Sulawesi Selatan,Kabupaten Tana Toraja,Tongkonan  Karuaya,-6.2297465,106.829518
7699,Sulawesi Selatan,Kabupaten Tana Toraja,Tongkonan Sassa',-6.2297465,106.829518
7700,Sulawesi Selatan,Kabupaten Tana Toraja,Tumakke (Papa Batu),-6.2297465,106.829518
7701,Sulawesi Selatan,Kabupaten Toraja Utara,Baby Grave Ranggaang Kanuruan,-6.2297465,106.829518
7702,Sulawesi Selatan,Kabupaten Toraja Utara,Batara White House,-6.2297465,106.829518
7703,Sulawesi Selatan,Kabupaten Toraja Utara,Bori Kalimbuang,-6.2297465,106.829518
7704,Sulawesi Selatan,Kabupaten Toraja Utara,Bukit Nato,-6.2297465,106.829518
7705,Sulawesi Selatan,Kabupaten Toraja Utara,Buntu Pune,-6.261721,106.842384
7706,Sulawesi Selatan,Kabupaten Toraja Utara,Buntu Singki,-6.2297465,106.829518
7707,Sulawesi Selatan,Kabupaten Toraja Utara,Desa Wisata Landorundun,-6.2297465,106.829518
7708,Sulawesi Selatan,Kabupaten Toraja Utara,Desa Wisata Lembang Nonongan,-6.2297465,106.829518
7709,Sulawesi Selatan,Kabupaten Toraja Utara,Galugu Dua Sa'dan Sangkombong,-6.2297465,106.829518
7710,Sulawesi Selatan,Kabupaten Toraja Utara,Gumuk Pasir Sumalu ,-6.2297465,106.829518
7711,Sulawesi Selatan,Kabupaten Toraja Utara,Gunung Tambolang,-6.2297465,106.829518
7712,Sulawesi Selatan,Kabupaten Toraja Utara,Hutan Bambu To' Kumila',-6.2297465,106.829518
7713,Sulawesi Selatan,Kabupaten Toraja Utara,Kawasan Gunung Sopai ,-6.2297465,106.829518
7714,Sulawesi Selatan,Kabupaten Toraja Utara,Ke¡¯te¡¯ Kesu¡¯,-6.2297465,106.829518
7715,Sulawesi Selatan,Kabupaten Toraja Utara,Kolam Alam Limbong,-6.2297465,106.829518
7716,Sulawesi Selatan,Kabupaten Toraja Utara,Liang Pana¡¯,-6.2297465,106.829518
7717,Sulawesi Selatan,Kabupaten Toraja Utara,Lindo Tau,-6.244998,106.852341
7718,Sulawesi Selatan,Kabupaten Toraja Utara,Lombok Parinding ,-6.2297465,106.829518
7719,Sulawesi Selatan,Kabupaten Toraja Utara,Londa,-6.2297465,106.829518
7720,Sulawesi Selatan,Kabupaten Toraja Utara,Lo¡¯ko¡¯ Mata,-6.2297465,106.829518
7721,Sulawesi Selatan,Kabupaten Toraja Utara,Marante,-6.2297465,106.829518
7722,Sulawesi Selatan,Kabupaten Toraja Utara,Mentirotiku Batutumonga,-6.256602,106.836205
7723,Sulawesi Selatan,Kabupaten Toraja Utara,Museum Ne¡¯ Gandeng,-6.2297465,106.829518
7724,Sulawesi Selatan,Kabupaten Toraja Utara,Museum Tongkonan Kollo-Kollo,-6.2297465,106.829518
7725,Sulawesi Selatan,Kabupaten Toraja Utara,Pala' Tokke,-6.2297465,106.829518
7726,Sulawesi Selatan,Kabupaten Toraja Utara,Palawa¡¯,-6.2297465,106.829518
7727,Sulawesi Selatan,Kabupaten Toraja Utara,Pasar Hewan Bolu,-6.2297465,106.829518
7728,Sulawesi Selatan,Kabupaten Toraja Utara,Patane Pong Masangka,-6.2297465,106.829518
7729,Sulawesi Selatan,Kabupaten Toraja Utara,Puncak Dipomelo Pindan ,-6.2297465,106.829518
7730,Sulawesi Selatan,Kabupaten Toraja Utara,Rangga La'bi' ,-6.2297465,106.829518
7731,Sulawesi Selatan,Kabupaten Toraja Utara,Rante Buntu Pempon,-6.2297465,106.829518
7732,Sulawesi Selatan,Kabupaten Toraja Utara,Rante Karassik ,-6.2297465,106.829518
7733,Sulawesi Selatan,Kabupaten Toraja Utara,Sarambu Manurun,-6.2297465,106.829518
7734,Sulawesi Selatan,Kabupaten Toraja Utara,Sarambu Sikore,-6.2297465,106.829518
7735,Sulawesi Selatan,Kabupaten Toraja Utara,Sa¡¯dan To¡¯Barana¡¯,-6.2297465,106.829518
7736,Sulawesi Selatan,Kabupaten Toraja Utara,Tiombo Camping Ground,-6.2297465,106.829518
7737,Sulawesi Selatan,Kabupaten Toraja Utara,Tongkonan Lempe Lolai,-6.2297465,106.829518
7738,Sulawesi Selatan,Kabupaten Toraja Utara,To¡¯ Tombi Lolai,-6.2297465,106.829518
7739,Sulawesi Selatan,Kabupaten Toraja Utara,UPT. Museum Pongtiku,-6.2297465,106.829518
7740,Sulawesi Selatan,Kabupaten Toraja Utara,Wisata Sawah Kalimbuang ,-6.2297465,106.829518
7741,Sulawesi Selatan,Kabupaten Wajo,AIR TERJUN MINANGATELLUE,-3.8095375,120.1433906
7742,Sulawesi Selatan,Kabupaten Wajo,AIR TERJUN SUMPANGPULI,-3.7595625,120.2750156
7743,Sulawesi Selatan,Kabupaten Wajo,DANAU TEMPE,-4.1289375,120.0222344
7744,Sulawesi Selatan,Kabupaten Wajo,KAWASAN WISATA NBS SYARIAH TELAGA BIRU LITERASI BUDAYA DUNIA LEMPONG KABUPATEN WAJO,-4.1809875,120.2003906
7745,Sulawesi Selatan,Kabupaten Wajo,LA ZOPPO,-3.9148625,120.0818594
7746,Sulawesi Selatan,Kabupaten Wajo,PERMANDIAN KALOLA,-3.8810625,120.0807969
7747,Sulawesi Selatan,Kabupaten Wajo,PRIMA FAMILY WATER PARK,-3.9168125,120.0724375
7748,Sulawesi Selatan,Kabupaten Wajo,RUMAH ADAT ATAKKAE,-4.1482625,120.0577344
7749,Sulawesi Selatan,Kabupaten Wajo,SALLO WATERPARK,-4.1228125,120.0276875
7750,Sulawesi Selatan,Kabupaten Wajo,SARESSANG BULOBULO GILIRENG,-3.8883981,120.2181832
7751,Sulawesi Selatan,Kabupaten Wajo,SARESSANG TAURE GILIRENG,-3.8883981,120.2181832
7752,Sulawesi Selatan,Kota Makassar,BENTENG ROTTERDAM MAKASSAR,-5.132773,119.405169
7753,Sulawesi Selatan,Kota Makassar,Benteng Somba Opu,-5.19034,119.404575
7754,Sulawesi Selatan,Kota Makassar,Bugis Waterpark Adventure,-5.153794,119.494321
7755,Sulawesi Selatan,Kota Makassar,EKOWISATA MANGROVE LANTEBUNG,-5.078222,119.466234
7756,Sulawesi Selatan,Kota Makassar,ekowisata untia,-5.066873,119.469682
7757,Sulawesi Selatan,Kota Makassar,Gapura china town,-5.13257,119.407146
7758,Sulawesi Selatan,Kota Makassar,Gereja Katedral Makassar,-5.136088,119.410057
